user id,movie name,movie id,user rate,movie desc
6387867,The Witcher,5180504,9,"Geralt of Rivia, a solitary monster hunter, struggles to find his place in a world where people often prove more wicked than beasts."
6387867,Chernobyl,7366338,10,"In April 1986, an explosion at the Chernobyl nuclear power plant in the Union of Soviet Socialist Republics becomes one of the world's worst man-made catastrophes."
8432554,The John Larroquette Show,106039,10,"Television sitcom about a recovering alcoholic who becomes the manager of a big city bus station. The tragicomic theme of the show is perhaps summed up best by an old carnival sign that now hangs in his office, 'This is a Dark Ride.'"
8432554,The Invisible Man,1051906,6,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see."
8432554,Tomb Raider,1365519,6,"Lara Croft ""Alicia Vikander"", the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she discovers the island where her father, Lord Richard Croft ""Dominic West"" disappeared."
8432554,Counterpart,4643084,6,"A hapless UN employee discovers that the agency he works for is hiding a gateway to a parallel dimension that's in a cold war with our own, and where his other self is a top spy. The war slowly heats up thanks to spies from both sides."
8432554,Star Trek: Discovery,5171438,2,"Ten years before Kirk, Spock, and the Enterprise, the USS Discovery discovers new worlds and lifeforms as one Starfleet officer learns to understand all things alien."
8432554,What We Left Behind: Looking Back at Deep Space Nine,6332276,9,<a href='/name/nm0066985/?ref_='>Ira Steven Behr</a> explores the legacy of <a href='/title/tt0106145/?ref_='>Star Trek: Deep Space Nine</a> (1993).
8432554,"Roswell, New Mexico",7588054,4,"Centers on a town where aliens with unearthly abilities live undercover among humans. But when a violent attack points to a greater alien presence, the politics of fear and hatred threaten to expose them."
8432554,Birds of Prey: And the Fantabulous Emancipation of One Harley Quinn,7713068,7,"After splitting with the Joker, Harley Quinn joins superheroes Black Canary, Huntress and Renee Montoya to save a young girl from an evil crime lord."
8432554,Magnum P.I.,7942796,4,An ex-Navy SEAL returns from Afghanistan and uses his military skills to become a private investigator in Hawaii.
8432554,Spenser Confidential,8629748,4,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
8530810,The Terminal,362227,8,"An Eastern European tourist unexpectedly finds himself stranded in JFK airport, and must take up temporary residence there."
8530810,Snowpiercer,1706620,9,"In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer, a train that travels around the globe, a new class system emerges."
8530810,6 Underground,8106534,7,"Meet a new kind of action hero. Six untraceable agents, totally off the grid. They've buried their pasts so they can change the future."
8530810,Avenue 5,10234362,7,"The troubled crew of Avenue 5, a space cruise ship filled with spoiled, rich, snotty space tourists, must try and keep everyone calm after their ship gets thrown off course into space and ends up needing three years to return to Earth."
10398346,Gwoemul,468492,8,A monster emerges from Seoul's Han River and begins attacking people. One victim's loving family does what it can to rescue her from its clutches.
10398346,Ant-Man,478970,6,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, plan and pull off a heist that will save the world."
10398346,Interstellar,816692,8,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.
10398346,Selma,1020072,8,"A chronicle of Dr. <a href='/name/nm0455052/?ref_='>Martin Luther King</a>, Jr.'s campaign to secure equal voting rights via an epic march from Selma to Montgomery, Alabama, in 1965."
10398346,Boyhood,1065073,7,"The life of Mason, from early childhood to his arrival at college."
10398346,Mad Max: Fury Road,1392190,9,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max."
10398346,Frank,1605717,8,"Jon, a young wanna-be musician, discovers he's bitten off more than he can chew when he joins an eccentric pop band led by the mysterious and enigmatic Frank."
10398346,Snowpiercer,1706620,8,"In a future where a failed climate-change experiment has killed all life except for the lucky few who boarded the Snowpiercer, a train that travels around the globe, a new class system emerges."
10398346,Inherent Vice,1791528,7,"In 1970, drug-fueled Los Angeles private investigator Larry ""Doc"" Sportello investigates the disappearance of a former girlfriend."
10398346,Side by Side,2014338,8,"The documentary investigates the history, process and workflow of both digital and photochemical film creation."
10398346,The Imitation Game,2084970,8,"During World War II, the English mathematical genius <a href='/name/nm6290133/?ref_='>Alan Turing</a> tries to crack the German Enigma code with help from fellow mathematicians."
10398346,Inside Out,2096673,9,"After young Riley is uprooted from her Midwest life and moved to San Francisco, her emotions - Joy, Fear, Anger, Disgust and Sadness - conflict on how best to navigate a new city, house, and school."
10398346,Big Hero 6,2245084,7,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes."
10398346,The Hobbit: The Battle of the Five Armies,2310332,7,Bilbo and company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness.
10398346,Birdman or (The Unexpected Virtue of Ignorance),2562232,9,"A washed-up superhero actor attempts to revive his fading career by writing, directing, and starring in a Broadway production."
10398346,Whiplash,2582802,8,A promising young drummer enrolls at a cut-throat music conservatory where his dreams of greatness are mentored by an instructor who will stop at nothing to realize a student's potential.
10398346,The One I Love,2756032,8,"A troubled couple vacate to a beautiful getaway, but bizarre circumstances further complicate their situation."
10398346,The Interview,2788710,7,"Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator <a href='/name/nm4863120/?ref_='>Jong-Un Kim</a>, they are recruited by the CIA to assassinate him."
10398346,Nightcrawler,2872718,8,"When Louis Bloom, a con man desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story."
10398346,Lucy,2872732,7,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic."
10398346,The Theory of Everything,2980516,7,A look at the relationship between the famous physicist <a href='/name/nm0370071/?ref_='>Stephen Hawking</a> and his wife.
10398346,Tusk,3099498,8,A brash and arrogant podcaster gets more than he bargained for when he travels to Canada to interview a mysterious recluse... who has a rather disturbing fondness for walruses.
10398346,Still Alice,3316960,9,A linguistics professor and her family find their bonds tested when she is diagnosed with Alzheimer's Disease.
10398346,Citizenfour,4044364,9,A documentarian and a reporter travel to Hong Kong for the first of many meetings with <a href='/name/nm5722984/?ref_='>Edward Snowden</a>.
10398346,Cobain: Montage of Heck,4229236,8,"An authorized documentary on the late musician <a href='/name/nm0001052/?ref_='>Kurt Cobain</a>, from his early days in Aberdeen, Washington to his success and downfall with the grunge band <a href='/name/nm1110321/?ref_='>Nirvana</a>."
15777810,The New Kids,89679,7,"A brother and sister arrive in a small town to help their relatives run an amusement park, and they find the town is terrorized by a local street gang."
15777810,American Ninja 2: The Confrontation,92548,10,"On a remote Caribbean island, Army Ranger Joe Armstrong investigates the disappearance of several marines, which leads him to The Lion, a super-criminal who has kidnapped a local scientist and mass-produced an army of mutant Ninja warriors."
15777810,Real Men,93828,10,A womanizing CIA agent and an insecure insurance agent are paired together to make sure a deal goes through with aliens for the future of mankind.
15777810,Dark Angel,99817,7,A Renegade Cop is forced to work with an FBI Agent in order to bring down a group of Drug Dealers with sinister plans.
15777810,Trespass,105636,10,"2 firemen in a burning building get a treasure map. Stolen gold church items are hidden in a closed down factory in St. Louis. Once there, they're trapped in by a black gang considering it their territory. Lots of shooting."
15777810,The Client,109446,10,A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the District Attorney tries to use him to take down a mob family.
15777810,Halloween: The Curse of Michael Myers,113253,10,"Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans."
15777810,Anaconda,118615,5,"A ""National Geographic"" film crew is taken hostage by an insane hunter, who forces them along on his quest to capture the world's largest - and deadliest - snake."
15777810,Batman & Robin,118688,7,Batman and Robin try to keep their relationship together even as they must stop Mr. Freeze and Poison Ivy from freezing Gotham City.
15777810,Entrapment,137494,7,An insurance agent is sent by her employer to track down and help capture an art thief.
15777810,Jason X,211443,10,"Jason Voorhees returns with a new look, a new machete, and his same murderous attitude as he is awakened on a spaceship in the 25th century."
15777810,Halloween: Resurrection,220506,4,"Three years after he last terrorized his sister, Michael Myers confronts her again, before traveling to Haddonfield to deal with the cast and crew of a reality show which is being broadcast from his old home."
15777810,Gemini Man,1025100,6,An over-the-hill hitman faces off against a younger clone of himself.
15777810,The Irishman,1302006,10,"An aging hitman recalls his time with the mob and the intersecting events with his friend, <a href='/name/nm0388735/?ref_='>Jimmy Hoffa</a>, through the 1950-70s."
15777810,5 Flights Up,2933544,7,A long-time married couple who've spent their lives together in the same New York apartment become overwhelmed by personal and real estate-related issues when they plan to move away.
15777810,The Grudge,3612126,5,A house is cursed by a vengeful ghost that dooms those who enter it with a violent death.
15777810,All the Bright Places,3907584,7,"The story of Violet and Theodore, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they discover that even the smallest places and moments can mean something."
15777810,Avengers: Endgame,4154796,10,"After the devastating events of <a href='/title/tt4154756/?ref_='>Avengers: Infinity War</a> (2018), the universe is in ruins. With the help of remaining allies, the Avengers assemble once more in order to reverse Thanos' actions and restore balance to the universe."
15777810,The Wolf Hour,5342950,10,"June was once a known counter-culture figure, but that was a decade ago. She now lives alone in her South Bronx apartment, having all but cut herself off from the outside world. It's the notorious ""Summer of Sam"" and June only has to look out of her window to see the violence escalating with the brutal summer heat. The city is on a knife's edge, a pressure-cooker about to explode into the incendiary 1977 New York blackout riots."
15777810,The Purge,6110648,10,"Set in an altered United States, several unrelated people discover how far they will go to survive a night where all crime is legal for 12 hours."
15777810,Hex,6143782,6,A couple's holiday romance is thrown into chaos as they are afflicted by a malicious force.
15777810,Doom: Annihilation,8328716,4,"A group of UAC Marines respond to a distress call from a top secret scientific base on Phobos, a moon around Mars, only to discover it's been overrun by demons who seek to create Hell on Earth."
15777810,Dolemite Is My Name,8526872,10,"<a href='/name/nm0000552/?ref_='>Eddie Murphy</a> portrays real-life legend <a href='/name/nm0601834/?ref_='>Rudy Ray Moore</a>, a comedy and rap pioneer who proved naysayers wrong when his hilarious, obscene, kung-fu fighting alter ego, Dolemite, became a 1970s Blaxploitation phenomenon."
15777810,Spenser Confidential,8629748,7,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
15777810,NBA 2000: Stars for the New Millennium,10264544,10,"""NBA 2000: Stars for the New Millennium"" is a 1997 sports video that presents up-and-coming professional players of the National Basketball Association (NBA) during the mid-1990s that are projected to lead the league into the 21st century, plus a special tribute to the NBA's new stars."
15794099,Requiem for a Dream,180093,9,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.
15794099,Am√©lie,211915,9,"Am®¶lie is an innocent and naive girl in Paris with her own sense of justice. She decides to help those around her and, along the way, discovers love."
15794099,Ying xiong,299977,9,"A defense officer, Nameless, was summoned by the King of Qin regarding his success of terminating three warriors."
15794099,Z√ºri Zoo,10587942,9,"Fed up with their lives among the shady creatures of Zurich's seedy underworld, a brother and a sister risk everything to win it all."
19335079,Guns Akimbo,6902676,5,A guy relies on his newly-acquired gladiator skills to save his ex-girlfriend from kidnappers.
19335079,We Summon the Darkness,8058874,2,"Three best friends embark on a road trip to a heavy-metal show, where they bond with three aspiring musicians and head off to one of the girls' country home for an after-party."
19335079,The Host,8316568,5,"A opportunity arises for Robert Atkinson, a London banker who risks his bank's money to leave the mundane behind to start a new life."
19335079,Vivarium,8368406,3,A young couple looking for the perfect home find themselves trapped in a mysterious labyrinth-like neighborhood of identical houses.
19335079,Bloodline,8883524,2,"Evan values family above all else, and anyone who gets between him, his wife, and newborn son learns that the hard way. But when it comes to violent tendencies, it seems the apple doesn't fall far from the tree."
19374615,Spenser Confidential,8629748,8,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
20206060,FernGully: The Last Rainforest,104254,7,"The magical inhabitants of a rainforest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus."
20206060,Til Debt Do U$ Part,981254,8,"Money can't buy you love. But keeping love alive without money can be pretty tough. In fact, ninety percent of marriage breakups are due to money problems. And to get advice on how to manage money usually costs money! Til Debt Do Us Part, is a series that offers tough-love solutions to those willing to face their financial troubles head on. In each episode we meet a couple in crisis. Some are on the verge of bankruptcy, hounded by creditors or facing eviction. Others are just getting by, but in the midst of a personal meltdown or relationship breakdown because of money issues. With the sensitivity of a therapist and the toughness of a CFO, our host, renowned financial author and columnist, Gail Vaz-Oxlade reveals what she's found in a couple's finances - and then she'll dig a little deeper. She asks some tough questions and then they'll be forced to face reality. Where will it end if they continue on this rocky road? To get things back on track, Gail takes control of their finances for one month. She devises a strict budget and enforces some dramatic changes. A two-car family may become a one-car; or no-car family. The new hair salon may become the corner barbershop and goodbye fancy lattes - hello thermos. All credit cards and debit cards are taken away and their only discretionary cash is a weekly allowance. Gail makes regular house calls to deliver the week's allowance and assigns a new challenge for the couple to make them confront bad money habits and to help get their relationship back on track. At the end of the month, we find out how well they've done - how much did they save, what did they learn about money, themselves and each other? What is the new forecast for their finances and relationship? Gail can reward them with cash based on how well they did on their challenges. In addition, she always surprises them with a small but thoughtful gift, certain to generate hugs and the occasional tear. Til Debt Do Us Part is a dramatic and fun series that shows how bad it can get and how to get out from under."
20206060,Justin Bieber: Never Say Never,1702443,1,Follows Justin Bieber with some footage of performances from his 2010 concert tour.
20206060,The Being Frank Show,1821229,1,"Variety show hosted by Frank D'Angelo with celebrity interviews, comedy bits and much more."
20206060,Schitt's Creek,3526078,1,"When rich video-store magnate Johnny Rose and his family suddenly find themselves broke, they are forced to leave their pampered lives to regroup in Schitt's Creek."
20221599,Australia,455824,7,"Set in northern Australia before World War II, an English aristocrat who inherits a sprawling ranch reluctantly pacts with a stock-man in order to protect her new property from a takeover plot. As the pair drive 2,000 head of cattle over unforgiving landscape, they experience the bombing of Darwin, Australia, by Japanese forces firsthand."
20221599,The Hurt Locker,887912,2,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work."
20221599,District 9,1136608,8,Violence ensues after an extraterrestrial race forced to live in slum-like conditions on Earth finds a kindred spirit in a government agent exposed to their biotechnology.
20221599,"Tomorrow, When the War Began",1456941,9,"When their country is invaded and their families are taken, eight unlikely teenagers band together to fight."
20221599,Living Universe,5226346,9,"The next great voyage of human exploration has already begun: the search for life on planets orbiting distant stars. With extraordinary CGI, the world's most inspiring scientists, via extreme environments on Earth and around the solar system, the film takes viewers aboard the next generation of space ships, across the cosmos and beneath the clouds of the exo-planets to discover The Living Universe."
20221599,Occupation,6774786,8,"A small group of town residents have to band together after a devastating ground invasion. As they struggle to survive, they realize they must stay one step ahead of their attackers, and work together for a chance to strike back."
20767592,Some People,56509,7,"The story of three teenaged tearaways Johnnie, Bill and Bert who find themselves at odds with society. Following a brush with the law they have a chance meeting with a local choirmaster who offers them a way of making good."
20767592,That'll Be the Day,70788,3,"Abandoned by his father at an early age, Jim MacLaine (David Essex) seems to have inherited the old man's restlessness. Despite his apparent intelligence, Jim decides not to take the exams that would pave his way to university. He lives, for a time, a life consisting of dead-end jobs and meaningless sex, before returning home to work in his mother's shop. But still he can't settle down. He begins to think that the life of a pop musician might be the thing for him."
20767592,Mayflower: The Pilgrims' Adventure,79539,7,"In 1620, the Assembly of the Pilgrims decides to emigrate to the young America because of the persecution they suffer by the English crown. This movie tells the adventurous journey of the Pilgrims to an unknown land and future."
20767592,The Bounty,86993,10,"Fed up with their Captain's harsh discipline, a sailing ship's crew decides to take action."
20767592,Frasier,106004,10,"Dr. Frasier Crane moves back to his hometown of Seattle, where he lives with his father, and works as a radio psychiatrist."
20767592,The Bank Job,200465,8,Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry along with a treasure trove of dirty secrets.
20767592,Law & Order: Special Victims Unit,203259,1,"The Special Victims Unit, a specially trained squad of detectives in the N.Y.P.D., investigate sexually related crimes."
20767592,Johnny English,274166,7,"After a sudden attack on MI5, Johnny English, Britain's most confident, yet unintelligent spy, becomes Britain's only spy."
20767592,Silence,490215,2,"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism."
20767592,Skin,964586,10,Based on the true story of a black girl who was born to two white Afrikaner parents in South Africa during the apartheid era.
20767592,Baywatch,1469304,1,"Devoted lifeguard Mitch Buchannon butts heads with a brash new recruit, as they uncover a criminal plot that threatens the future of the bay."
20767592,Man on a Ledge,1568338,7,"As a police psychologist works to talk down an ex-con who is threatening to jump from a Manhattan hotel rooftop, the biggest diamond heist ever committed is in motion."
20767592,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
20767592,Diana,1758595,1,"During the last two years of her life, Princess Diana embarks on a final rite of passage: a secret love affair with Pakistani heart surgeon Hasnat Khan."
20767592,Ben-Hur,2638144,1,"Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption."
20767592,Stan & Ollie,3385524,10,"Laurel and Hardy, the world's most famous comedy duo, attempt to reignite their film careers as they embark on what becomes their swan song - a grueling theatre tour of post-war Britain."
20767592,Murder on the Orient Express,3402236,1,"When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case."
20767592,Hidden Figures,4846340,8,The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.
20767592,Mission: Impossible - Fallout,4912910,1,"Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong."
20767592,Cold Pursuit,5719748,3,A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.
20767592,Whitney,5740866,9,An in-depth look at the life and music of <a href='/name/nm0001365/?ref_='>Whitney Houston</a>.
20767592,Victoria & Abdul,5816682,10,Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.
20767592,The Personal History of David Copperfield,6439020,1,A modern take on Charles Dickens's classic tale of a young orphan who is able to triumph over many obstacles.
20767592,Hitsville: The Making of Motown,6733446,3,Documentary film that focuses on the period beginning with the birth of Motown in Detroit in 1958 until its relocation to Los Angeles in the early 1970s.
20767592,Johnny English Strikes Again,6921996,4,"After a cyber-attack reveals the identity of all of the active undercover agents in Britain, Johnny English (Rowan Atkinson) is forced to come out of retirement to find the mastermind hacker."
20889743,Hatchback,5982922,2,"Wyatt, a cynical narcoleptic who lives in a flop house-like apartment, wants to be a journalist. His career dreams are nearly dashed when he notices a mysterious girl named Fern living on his block in an 88' Toyota Tercel hatchback. Fern's father went missing and assumed dead when she was a young child living in Montana. After receiving a cryptic letter from a stranger named Dr. Green, telling her that her father is alive and living in LA, she decides to go look for him herself. Together the two set off on a journey to find Fern's elusive dad among the derelict corners of the city, while developing a not so platonic interest for each other along the way."
20889743,Gisaengchung,6751668,10,"A poor family, the Kims, con their way into becoming the servants of a rich family, the Parks. But their easy life gets complicated when their deception is threatened with exposure."
20889743,The Lighthouse,7984734,9,Two lighthouse keepers try to maintain their sanity whilst living on a remote and mysterious New England island in the 1890s.
20889743,AJ and the Queen,8404094,2,"Ruby Red, a down-on-her-luck drag queen traveling across America, develops an unlikely sidekick named AJ."
20889743,1917,8579674,10,"April 6th, 1917. As a regiment assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap."
22612557,Sholay,73707,9,"After his family is murdered by a notorious and ruthless bandit, a former police officer enlists the services of two outlaws to capture the bandit."
22612557,Gol Maal,79221,8,A man's simple lie to secure his job escalates into more complex lies when his orthodox boss gets suspicious.
22612557,Chashme Buddoor,82162,10,"Two womanizing slackers, Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood, and fail - miserably. Their third room-mate, shy, and a bookworm - succeeds, much to their chargin. The two scheme up comical ideas to split the two lovebirds, so that their secrets and humiliation are not revealed."
22612557,Jaane Bhi Do Yaaro,85743,10,"Two friends, attempting to start-up their own photo studio, come across shady dealings, corruption and murder, and must fight to bring the guilty to light."
22612557,Tezaab,96252,7,"A college student, who wants to join the army and serve his country, becomes a criminal due to unforeseen circumstances."
22612557,Pushpaka Vimana,251355,10,A silent movie about an unemployed young man.
22612557,The Mothman Prophecies,265349,9,"A reporter is drawn to a small West Virginia town to investigate a series of strange events, including psychic visions and the appearance of bizarre entities."
22612557,Standoff,756582,3,A pair of hostage negotiators try to resist their budding attraction to each other.
22612557,Pet Sematary,837563,2,"Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial ground hidden deep in the woods near their new home."
22612557,Justice League,974015,1,"Fueled by his restored faith in humanity and inspired by Superman's selfless act, Bruce Wayne enlists the help of his new-found ally, Diana Prince, to face an even greater enemy."
22612557,Paranormal Activity,1179904,9,"After moving into a suburban home, a couple becomes increasingly disturbed by a nightly demonic presence."
22612557,Contagion,1598778,9,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
22612557,Open Grave,2071550,10,"A man wakes up in the wilderness, in a pit full of dead bodies, with no memory and must determine if the murderer is one of the strangers who rescued him, or if he himself is the killer."
22612557,The Equalizer 2,3766354,6,"Robert McCall serves an unflinching justice for the exploited and oppressed, but how far will he go when that is someone he loves?"
22612557,The Most Dangerous Animal of All,4079926,7,"Soon after his birth-mother contacted him for the first time, Gary L. Stewart decided to search for his biological father. His disturbing identity would force Stewart to reconsider everything he thought he knew about himself."
22612557,The Game Changers,7455754,10,A UFC fighter's world is turned upside down when he discovers an elite group of world-renowned athletes and scientists who prove that everything he had been taught about protein was a lie.
22612557,The Movies,10468676,4,A look at the history of movies and their impact on our culture.
23081489,Zombieland: Double Tap,1560220,2,"Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family."
23081489,Peaky Blinders,2442560,10,"A gangster family epic set in 1919 Birmingham, England; centered on a gang who sew razor blades in the peaks of their caps, and their fierce boss Tommy Shelby."
23081489,This Is Not Happening,3528306,10,A show hosted by Ari Shaffir in which his comedian friends tell true stories around a given theme.
23081489,What's Your F@#King Deal?!,5174090,10,Big Jay Oakerson and other comedians perform crowd work.
23081489,Damnation,6106704,10,"An epic saga about the secret history of the 1930s American heartland, centering on the mythic conflict and bloody struggle between big money and the downtrodden."
23081489,Spenser Confidential,8629748,4,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
23259707,Contagion,1598778,8,"Healthcare professionals, government officials and everyday people find themselves in the midst of a pandemic as the CDC works to find a cure."
23525380,Harry Potter and the Deathly Hallows: Part 1,926084,9,"As Harry (Daniel Radcliffe), Ron (Rupert Grint), and Hermione (Emma Watson) race against time and evil to destroy the Horcruxes, they uncover the existence of the three most powerful objects in the wizarding world: the Deathly Hallows."
23525380,The Roommate,1265990,5,"When college freshman Sara arrives on campus for the first time, she befriends her roommate, Rebecca, unaware that the girl is becoming dangerously obsessed with her."
23525380,The Social Network,1285016,10,"As Harvard student <a href='/name/nm3212916/?ref_='>Mark Zuckerberg</a> creates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea, and by the co-founder who was later squeezed out of the business."
23525380,Halloween II,1311067,7,"Laurie Strode struggles to come to terms with her brother Michael's deadly return to Haddonfield, Illinois; meanwhile, Michael prepares for another reunion with his sister."
23749646,The Invisible Man,1051906,8,"When Cecilia's abusive ex takes his own life and leaves her his fortune, she suspects his death was a hoax. As a series of coincidences turn lethal, Cecilia works to prove that she is being hunted by someone nobody can see."
23749646,Sweet Virginia,2582498,6,A former rodeo champ befriends a young man with a propensity for violence.
23749646,Uncle John,3219194,7,"In this tale of small town intrigue, an urbanite returns to his quiet hometown on an impromptu trip as his Uncle, widely respected in town, struggles to evade suspicion of a murder."
23749646,Impossible Monsters,4328094,5,"An ambitious professor becomes caught up in the murder of a participant in his sleep study, as the lines between dreams and reality blur."
23749646,True History of the Kelly Gang,4844140,7,Based on Peter Carey's novel. The story of Australian bushranger Ned Kelly and his gang as they flee from authorities during the 1870s.
23749646,Color Out of Space,5073642,8,A secluded farm is struck by a strange meteorite which has apocalyptic consequences for the family living there and possibly the world.
23749646,Underwater,5774060,6,A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.
23749646,Escape from Pretoria,5797184,7,"Based on the real-life prison break of two political captives, Escape From Pretoria is a race-against-time thriller set in the tumultuous apartheid days of South Africa."
23749646,Camp Cold Brook,5829032,4,A paranormal team sets to check out an abandoned summer camp where a mass murder had taken place decades previous.
23749646,Clifton Hill,5919756,6,"Follows a troubled young woman returning to her hometown of Niagara Falls, where the memory of a long-ago kidnapping quickly ensnares her."
23749646,Guns Akimbo,6902676,7,A guy relies on his newly-acquired gladiator skills to save his ex-girlfriend from kidnappers.
23749646,The Last Thing He Wanted,7456312,5,A veteran D.C. journalist loses the thread of her own narrative when a guilt-propelled errand for her father thrusts her from byline to unwitting subject in the very story she's trying to break. Adapted from Joan Didion's namesake novel.
23749646,El hoyo,8228288,8,A vertical prison with one cell per level. Two people per cell. One only food platform and two minutes per day to feed from up to down. An endless nightmare trapped in The Hole.
23749646,The Hunt,8244784,7,"Twelve strangers wake up in a clearing. They don't know where they are, or how they got there. They don't know they've been chosen - for a very specific purpose - The Hunt."
23749646,Blow the Man Down,8299768,7,"Mary Beth and Priscilla Connolly attempt to cover up a gruesome run-in with a dangerous man. To conceal their crime, the sisters must go deep into the criminal underbelly of their hometown, uncovering the town's darkest secrets."
23749646,After Midnight,8358220,7,"When his girlfriend suddenly disappears, leaving a cryptic note as her only explanation, Hank's comfortable life and his sanity begin to crack. Then, from the woods surrounding his house, something terrible starts trying to break in."
23749646,The Gentlemen,8367814,9,"An American expat tries to sell off his highly profitable marijuana empire in London, triggering plots, schemes, bribery and blackmail in an attempt to steal his domain out from under him."
23749646,Swallow,8372298,7,"Hunter, a newly pregnant housewife, finds herself increasingly compelled to consume dangerous objects. As her husband and his family tighten their control over her life, she must confront the dark secret behind her new obsession."
23749646,Spenser Confidential,8629748,6,"When two Boston police officers are murdered, ex-cop Spenser teams up with his no-nonsense roommate, Hawk, to take down criminals."
23749646,Human Capital,9185066,6,The lives of two different families collide when their children begin a relationship that leads to a tragic accident.
23749646,Verotika,9425078,2,"Glenn Danzig's directorial debut, is a horror anthology that compiles stories from Danzig's line of comic books of the same name. Stories which focus on horror content that's often sexual and violent in nature, usually featuring scantily-clad female protagonists."
23749646,VFW,9894470,7,A group of war veterans must defend their local VFW post and an innocent teen against a deranged drug dealer and his relentless army of punk mutants.
23749646,Blood on Her Name,10085338,7,A woman's panicked decision to cover up an accidental killing spins out of control when her conscience demands she return the dead man's body to his family.
23749646,Hatsukoi,10228168,8,A young boxer and a call girl get caught up in a drug-smuggling scheme over the course of one night in Tokyo.
23749646,Horse Girl,11388406,7,"Sarah, a socially isolated woman with a fondness for arts and crafts, horses, and supernatural crime shows finds her increasingly lucid dreams trickling into her waking life."
24136632,Scott Pilgrim vs. the World,446029,10,Scott Pilgrim must defeat his new girlfriend's seven evil exes in order to win her heart.
24136632,Avatar,499549,6,A paraplegic Marine dispatched to the moon Pandora on a unique mission becomes torn between following his orders and protecting the world he feels is his home.
24136632,Transformers: Revenge of the Fallen,1055369,4,"Sam Witwicky leaves the Autobots behind for a normal life. But when his mind is filled with cryptic symbols, the Decepticons target him and he is dragged back into the Transformers' war."
24136632,X: First Class,1270798,8,"In the 1960s, superpowered humans Charles Xavier and Erik Lensherr work together to find others like them, but Erik's vengeful pursuit of an ambitious mutant who ruined his life causes a schism to divide them."
